txId,closeness
196443,0.004289754448753774
199082,0.003323393434084383
199819,0.003586281846019889
200412,0.005139391216217881
201844,0.003800652694312312
209598,0.0030795044573105937
213202,0.002802605251794773
213838,0.0039059024950039386
214899,0.002748077773254032
215305,0.003987200771621061
223265,0.005457061871369196
235586,0.0060800363387815215
237489,0.0029771508215937137
245992,0.0040965247871299175
248254,0.0017858281426280397
264059,0.004150333359521422
267167,0.002562823139618683
267260,0.004011919735784586
267262,2.1954589675579772e-05
268186,0.005210996222035519
269873,0.003336932036725373
272834,0.0033823535531752754
278134,0.003275247671666083
281804,0.001877794032126636
286634,0.006380923315545772
293323,0.0035498173227178783
293346,0.004583795318742972
295623,0.0067092644320475596
312589,0.0033623726354764212
312601,0.004365908338345925
314019,0.007828380204798042
314705,0.0024569566337807646
316862,0.006195405663476548
324073,0.0036093322089182666
327038,0.002689215634843978
328838,0.00470190654299541
331848,0.003859102313148933
332925,0.0015509147928728202
332928,0.0014023082393254196
333180,0.0031541570448854243
333469,0.0034369801194702354
344903,0.0016944177648927628
346493,0.0025996776945275695
350864,0.003193467080746642
362808,0.0029451839528160124
377642,0.004853895959838472
385421,0.002394290466990202
391137,0.0036592658274476617
398967,0.0014759892414729942
399523,0.004245012544463827
401547,0.0035283128706655427
411947,0.001629266021755552
416248,0.0018521445203463196
423817,0.00542941787049798
424786,0.0034907086541093864
426765,0.004228976712350382
427963,0.0023283751220375
432545,0.0022471654638074362
433530,0.005979905814969099
435833,0.004951007128830155
439017,0.002020653554394128
450096,0.0025951415977682082
459148,0.003474197846028541
461167,0.002548213328178101
464474,0.0030795044573105937
475947,0.007863093294169699
488266,0.002392603525955691
489881,0.0018521445203463196
490390,0.0018312519762125363
490393,0.0014952964484110742
490400,0.0018521445203463196
490419,0.002398868990801448
490439,0.0014952964484110742
490440,0.0014952964484110742
490442,0.0014954044783535235
494109,0.0018681588598253454
494949,1.4941317973658456e-05
504131,0.002102025092630273
515758,0.004656919851365848
515761,0.005011756216072858
516531,0.004974971807662067
516532,0.004794674496732603
517104,0.00435697077356332
520060,0.0051615604901303624
538213,0.005132020474774797
549558,0.003287339033628856
549581,0.0032131996778862115
557601,0.006340551518210794
560216,0.002947011556882296
563635,0.0033982891763261686
565334,0.00728271086064554
569900,0.00458210168422657
586751,0.003927138645119252
592294,0.002696891346857368
593446,0.0021868499419412835
597793,0.0026201981373328667
607145,0.00833298209299892
615165,0.004451887446269563
628769,0.0026170190355685554
630850,0.0022471654638074362
632831,0.00512142373017199
632832,0.005169614623037119
632833,0.005226560107568871
632834,0.004109154763939909
632836,0.0045708656333303625
642998,0.0036374050643132494
643539,0.0027207726120625935
646566,0.004913209544334194
658042,0.0034869221147469484
658316,0.0032899959292800973
658523,0.0032899959292800973
659872,0.004902055149824397
659917,0.003983731162383428
667148,0.005494074663532354
669678,0.0025210869212993997
684075,0.0022930939535614385
691989,0.0023642189668236563
692149,0.0032052480026428486
694829,0.0032899959292800973
705092,0.002240850483131089
707060,0.0014142926431392
707637,0.0014143448806949268
708454,0.005944190400589062
709696,0.001837200955355745
710390,0.005162522909417624
711641,0.001347670393489104
719345,0.0030378096741465804
721686,0.006606456598235355
723464,0.002127101727642201
723904,0.0027093900107915685
724443,0.003059007487224361
724580,0.0028738935696918733
725171,0.0024943621334847696
725176,0.0027214569866053917
725203,0.0030013329201069015
729302,0.004162209444147242
730020,0.0030090515007470233
732994,0.006093380576227016
734964,0.002551102857424393
735881,0.00304738249192173
736448,0.002310038615092108
736907,0.002848041453622681
743153,0.002896975878761176
743499,0.0006091312762921876
744045,0.0023680424452335183
752973,1.344718617629261e-05
755602,0.0022838898644160187
757051,0.0030043290153992774
757859,0.006264337145499918
758942,0.005165564128713695
759036,0.0024110399427546398
759728,0.0032951926629195658
760733,0.002301639173482742
766177,0.005387373616595858
770141,0.004352637327212802
770539,0.002748077773254032
772431,0.0027329977076580364
773613,0.0041476877843352605
774002,0.0030947215781347024
776511,0.0032472114250098145
777480,0.0025096473370362546
792948,0.004369292004932128
793584,0.005888208167570328
795670,0.004204824823338541
797403,3.184859883858776e-05
797419,0.0022114434329511034
804767,0.0024433265758284006
808409,0.005111901851456397
809149,0.003557523633984238
811415,0.006110646145559556
814845,0.004027794760130221
827907,0.0038493199713989378
828482,0.003579775082507765
843185,0.0019366393151084215
844152,0.0040796052084404386
845723,0.004464544884483283
847323,0.005681760064699704
848971,0.0018156627765707678
850645,0.0025731248439072236
852232,0.005476834983858463
852350,0.004383099786752653
860310,0.003495958496357534
862692,0.0024864932369546506
864126,0.005918918270057034
864933,0.002172059508592297
866821,0.005803022463847403
870725,0.0015991282508028206
880701,0.002506029357171608
880825,0.0055238699865658904
880834,0.003795770228655731
884950,0.003984999486951114
886996,0.004908572794202964
890133,0.003173680390080984
898054,0.0020850861589969696
905123,0.0060165906483389256
905432,0.004273387607717313
915064,0.005032544801084371
915089,0.0041554238554994466
915126,0.00398692544484921
924065,0.0048625684868479225
929579,0.0037181153014103946
929636,0.0035781247283744443
938571,0.0026891531666116777
940235,0.004093427779377627
940881,0.003593340955328002
946067,0.004970470857024213
946073,0.004550739317654787
953812,0.002189157187188135
962415,0.003790796159387477
964011,0.003593529966550726
970318,0.002158633063007414
971497,0.007375261012297948
978887,0.004948106217824625
978934,0.0029472653598017194
989529,0.0022398702615658798
991424,0.002654858950083552
992596,0.008706314419492673
992979,0.0023890398300011884
996158,0.002065938824945633
1001114,0.001886432828418615
1003609,0.003643741115926172
1005183,0.002361149503708357
1005186,0.0017142960124488162
1007082,0.006011046065729391
1009583,0.0020162767713342755
1009587,0.0021389572734774316
1009594,0.001978039575087236
1011690,0.0018052346469184589
1013391,0.0021037713735847195
1041617,0.004279603520057424
1044561,0.00224238033811926
1048060,0.00226965238766799
1050220,0.006312826747006048
1050841,0.004229467425349741
1052068,0.004140503593228622
1054055,0.003690985427917302
1061125,0.001976044752251726
1061971,0.002492233160457916
1063451,0.00446942312823415
1066031,0.0019487700026062078
1066033,0.0020090535463315453
1071758,0.00250246775709763
1071985,0.0017335538231713842
1088383,0.004493656708726298
1103451,0.0037973603861057026
1104192,0.0036548689925693825
1104221,0.004697292306937515
1108512,0.0036455607119890566
1112981,0.00447992958570135
1116757,0.002204534409721543
1119474,0.001913848545271124
1122071,0.002243023957278998
1126385,0.001694377953834656
1127922,0.002446298003407407
1134243,0.003709469169592523
1134443,0.0028111345549532464
1153751,0.008438395952207654
1154526,0.008578208124115956
1162551,0.00339988604962653
1173126,0.0029935514466130344
1176536,0.005412585516645525
1180975,0.0023533921817569577
1183087,0.002640963522831414
1192279,0.0030474970743370505
1195632,0.0024934604963482033
1212416,0.002429873002090554
1219660,0.0025550149636105668
1234524,0.005883595110109853
1239850,0.0029050132627841223
1246940,0.00398692544484921
1255894,0.003551925699865447
1255910,0.0039846145186386035
1255926,0.004153540827721414
1260460,0.0023882622921948707
1260557,0.001170455743468436
1261936,0.0036936274012436196
1262280,0.0035131917419935284
1272315,0.0056713440528614635
1275118,0.002737264640505392
1276249,0.0025817391268909053
1280460,0.0029787931073038897
1282679,0.003214456418046052
1282720,0.0029787931073038897
1283636,0.005077066866271445
1286098,0.005314872394761042
1286673,0.0026167571207021878
1300108,0.0017297878227586741
1300484,0.0022398702615658798
1300866,0.0037071522168861735
1314463,0.004399020083644528
1314464,0.00401455151386278
1314467,0.003219025426014558
1314469,0.0023340581798834107
1314792,0.0032142956225234137
1314835,0.0033588576993344916
1314836,0.0033588576993344916
1315478,0.004093108653488536
1315771,0.0035319411166025863
1317133,0.0053806955844469375
1317331,0.0045193281583623636
1319500,0.0020407197995809564
1321992,0.0043302438591373725
1321993,0.005003588269023368
1321994,0.0042988575269074
1322012,0.004897248813904082
1322014,0.004394966884272894
1338889,0.0048625684868479225
1340327,0.004921751350120816
1340546,0.00420820662038336
1342246,0.004623814493547167
1343295,0.003716089660767377
1347516,0.005136579973809154
1348626,0.004022227900291518
1351021,0.0048625684868479225
1351110,0.00534769054708771
1360579,0.0033459273607061623
1363087,0.0016526684062309503
1364199,0.00538728426098392
1367535,0.005139579442066248
1367537,0.00482258528382377
1367538,0.005028172373235332
1367540,0.004667957180411658
1376202,0.0018661846751213344
1377838,0.004402381108699148
1377839,0.004959607472246187
1377967,0.004996164192234983
1377970,0.004352452089745465
1377971,0.004264609979505883
1380777,0.0030800170684950425
1386449,0.003926752378150152
1386485,0.002168274924671237
1389412,0.0021897530904131496
1393275,0.0050043078991497915
1393277,0.005204669847844311
1393280,0.004578885751123634
1393458,0.005055691309554197
1393459,0.004605552987794639
1393547,0.004637884145748678
1396330,0.0015650679497258126
1404240,0.004545153168932487
1408610,0.004764038997232691
1408612,0.005011996853525015
1409301,0.004981857417475564
1409302,0.004973312614625066
1409303,0.005008870367963795
1411949,0.004825620515714099
1411978,0.0036738443811480948
1413134,0.0021118907343261194
1414440,0.004718226628882122
1416324,0.00509343507701598
1425558,0.004310679541170246
1427839,0.00297127593545251
1429839,0.0026399144803713995
1429934,0.005071411284475805
1429938,0.005250747407865468
1429939,0.004250543955874481
1430129,0.005148451712373144
1430130,0.005192759848192494
1430131,0.004599870377136804
1430440,0.0031915143078963372
1430679,0.005097912603456022
1430681,0.005085246673569713
1430686,0.0046784178230712395
1431029,0.005084751252782186
1431031,0.0047318612179676105
1431033,0.004189975453312147
1434321,0.005114147198489319
1434324,0.0050907026807298465
1434533,0.0038069059850564767
1435212,0.002670789646967375
1435388,0.004552128492798634
1435389,0.005118159277684016
1435393,0.004831961230771907
1435398,0.0042112743965935975
1435399,0.004084394039533807
1435402,0.004951138759586657
1437191,0.0049483222786615546
1437193,0.004664411209989968
1437194,0.004631093987061468
1437197,0.0045650685939108504
1437200,0.00432575767553626
1437203,0.004920796609077712
1437206,0.004649659619971737
1437209,0.003930152803778821
1438395,0.004675693548415028
1438396,0.0045853221378592355
1438443,0.004355539450403301
1438445,0.004496246488127391
1438451,0.003989331898966808
1439076,0.004941528993957844
1439078,0.004947149690443862
1439512,0.004570465364874359
1440793,0.004240528862055797
1440796,0.005016814459958932
1441177,0.005162711235390746
1441180,0.004744766294016613
1441181,0.004334739357516943
1442175,0.004744334990835628
1443653,0.0039240952771837714
1443657,0.004678208150780509
1443660,0.0040558285141378365
1445198,0.004827491951549993
1445201,0.005150483962518651
1445203,0.004593190991303594
1446978,0.004382971887318001
1446982,0.004575072688830886
1452053,0.0044424297115501585
1454780,0.005616268186593226
1455042,0.0026212849051869516
1455113,0.0024335595893398734
1456687,0.002538011821780688
1464385,0.005217696501876936
1494460,0.003584574892346057
1494462,0.003273486430792097
1503261,0.00553313262991314
1505035,0.002987487224668872
1511111,0.002663060931120012
1511133,0.0018155906396324982
1517870,0.002480067228268667
1518045,0.0038625965434927662
1522922,0.002885924780897409
1525281,0.001827393828876563
1528026,0.0024564104995113186
1532109,0.0027501357414797833
1533983,0.003223202247219845
1543164,0.004028624009737451
1548880,0.004565071210802677
1552366,0.0033966109014881888
1552384,0.003340290918183974
1567673,0.00320272617101213
1571950,0.002640105136986466
1573310,0.001198566321383381
1574896,0.0058539223942219
1574945,0.0017116924612057304
1574966,0.0019398913858603838
1582950,0.0053705420312780885
1583848,0.0024341319559158343
1585908,0.002777222740793009
1595982,0.0015761800081522768
1597877,0.003135760398755907
1599204,0.004443255110383228
1605113,0.005080945450584868
1607517,0.0016457534457446365
1608195,0.005627249432083306
1610924,0.0019162746921381562
1618209,0.0016699186032376194
1619147,0.0016747674269913403
1627209,0.005455913213101749
1628986,0.002480661683500754
1629658,0.0017223749604435444
1630269,0.0034935091870681076
1631119,0.002529510395643577
1634059,0.0027364676212493777
1637503,0.0031700461718571094
1641657,0.002659554599311205
1649540,0.004834911566285794
1660423,0.0028396745471285538
1666721,0.0053202260348947025
1666726,0.004897499841554549
1669730,0.0033785457367198155
1683483,0.004163545178294801
1698383,0.004004752456010484
1699548,0.004561053765249791
1701690,0.005644163988546002
1710610,0.0023937366817544
1713432,1.7431537635934866e-05
1720404,0.007958374999133084
1721304,0.0035781247283744443
1722540,0.0032944221208554376
1725015,0.002663060931120012
1725570,0.005797029109439865
1729453,0.0026156058853131856
1729614,0.00288784668114828
1731587,0.002496669813295977
1732946,0.0017751075071506621
1739315,0.0028254491565190805
1743942,0.002659554599311205
1744093,0.007356647561860688
1744684,0.0064106352297584445
1745268,0.003130296945508865
1752606,0.005336034333334043
1753436,0.0068043050147673844
1754564,0.00468622621813144
1757846,0.005121576159969358
1776781,0.002451153096214617
1778033,0.002334504985590321
1785264,0.0029374721996935317
1787201,0.00496964261647691
1787219,0.0034600072243333047
1788698,0.003707758117191779
1802943,0.004278896760632191
1803657,0.004090476055815882
1803867,0.0030175425970025336
1804435,0.004987331986066197
1804439,0.004821694233838307
1804442,0.00456666630800444
1804445,0.004644280942710691
1804446,0.005100652747049377
1804639,0.004669418853427219
1804640,0.003980812236609164
1804830,0.0038958296061941287
1804832,0.004779964212307239
1804835,0.0047168937400978534
1804837,0.004099311124268202
1805067,0.004836662888905824
1805069,0.0048876180394421265
1805107,0.004864159294891216
1805108,0.005113896652379262
1805109,0.003990551971418514
1805110,0.004750812783013176
1805309,0.004532560072443139
1805313,0.004877113417201584
1809374,0.00450439537707627
1809394,0.0024106028168788558
1809797,0.001848835790016551
1810621,0.002556015309603335
1812418,0.0049335881684641975
1812420,0.004603115864901243
1812422,0.004698634248666073
1812423,0.004165896095636569
1812424,0.003925866278098668
1813316,0.005369871821954998
1813385,0.006062422527829641
1813992,0.0037544330402611544
1814051,0.005088514503784308
1814547,0.004616858987346939
1820160,0.004109769448007628
1820459,0.004245011699409561
1838651,0.00276018683652891
1842803,0.0033190734012198886
1842885,0.003661085103407881
1843325,1.344718617629261e-05
1843341,2.2411976960487684e-05
1843356,1.344718617629261e-05
1843382,0.0024180800019937988
1843400,0.0028981544694360174
1843769,0.003718203977643567
1843876,0.0024197227193864575
1844160,0.0020771726741139326
1844173,0.0024197227193864575
1844204,0.0028981544694360174
1848064,0.002105568221643015
1848554,0.0028952097890159443
1848637,0.002582207045173985
1851761,0.0028957982462901348
1852527,0.0028957982462901348
1852545,0.0028952097890159443
1852829,0.004791225132029409
1853181,0.0028957982462901348
1854409,0.005727166418949187
1854538,0.0028952097890159443
1854629,0.0030048143776753057
1854649,0.0028957982462901348
1855142,0.0037028173196543405
1857358,0.002899334019484628
1857383,0.0030958990377547724
1858566,0.002486444567495194
1859446,0.002240850483131089
1862249,0.0028952097890159443
1862664,0.002001289482997812
1863327,0.006340551518210794
1863668,0.0028952097890159443
1865993,0.002563160451875049
1866886,0.007913977637861514
1867192,0.0024918806072142478
1867423,0.0043387419074971244
1867711,0.002143099785160569
1870717,0.0017970897290297
1871678,0.002049385410205331
1871687,0.0017970897290297
1874538,0.0026010638743491485
1875288,0.0027928309890199246
1876609,0.007557036392031409
1876610,0.006353108936729576
1876611,0.0050985008320591435
1876617,0.006928595686598736
1876620,0.006107138613977568
1876622,0.005750176477512307
1876628,0.0052609842689648285
1876630,0.006193347422050772
1876642,0.004262427971513176
1877747,0.0039252456923623185
1877925,0.0069475979733191985
1879066,0.005324967611591813
1879697,0.004452440381796543
1880111,0.006591630962357363
1885253,0.006374806193134224
1885756,0.002600589097699637
1885768,0.00259987725761815
1891081,0.001239613554487526
1898405,0.0047699013989549776
1904698,0.0026915756521430343
1910851,0.0030321862372681167
1910858,0.0033944724056570405
1910887,0.003326618049011009
1913117,0.006423809798640607
1917252,0.0024172594794278014
1917983,0.002514530069140039
1921498,0.002121523198598913
1946706,0.002675052078811014
1949234,0.0026020139479038373
1950060,0.0030041807847648837
1953446,0.002897565054250043
1954030,0.0024180800019937988
1954478,0.0020744506947797704
1955879,0.002416439513525689
1956143,0.0028957982462901348
1961815,0.0026020139479038373
1962429,0.001710260773272608
1962453,0.0017088248721736088
1963051,0.0017088248721736088
1964312,0.0017104660990152425
1965485,0.0022214590117326676
1966100,0.001710260773272608
1969113,0.0017104660990152425
1969711,0.0019285722330622621
1969726,0.0026238171955336024
1969982,0.001710260773272608
1971589,0.0017104660990152425
1971828,0.0017080054392792018
1972837,0.0017104660990152425
1972863,0.0017088248721736088
1973217,0.0023680424452335183
1974349,0.0028952097890159443
1974359,0.0028952097890159443
1977746,0.0026243004921251544
1981347,0.003033883969867354
1981476,0.00236725552409196
1981616,0.002255037570710266
1982287,0.0023918958065554372
1984268,0.005622440795250436
1985515,0.002509215810452177
1985680,0.0026758056853690418
1986315,0.002571719742192683
1988705,0.0028952097890159443
1990159,0.002638174197190967
1991249,0.0026675225320098323
1991253,0.0023877996293626687
1991588,0.005827731104394604
1994274,0.0022616600320259483
1995574,0.0017023528214842954
1998461,0.0026758056853690418
1998937,0.0028952097890159443
1999185,0.0028952097890159443
1999612,0.0028952097890159443
1999706,0.005609511381706447
2000606,0.0017255892171922076
2000621,0.001956916059576603
2001909,0.002676308325678118
2002878,0.002567548634303021
2002929,0.0026243004921251544
2003132,0.002572184035339856
2003186,0.0023918958065554372
2004237,0.002255037570710266
2006820,0.002255037570710266
2008849,0.0026758056853690418
2009904,0.002984653083993664
2013749,0.0025673173027745675
2017488,0.0030795044573105937
2017643,0.0028952097890159443
2017663,0.003002281608207241
2019242,0.002255216046180841
2019251,0.002255394549904616
2021289,0.0021761611992893635
2021582,0.0022710332942930517
2023346,0.0026758056853690418
2023657,0.001544213748666838
2025712,0.002971454776057417
2026058,0.0028952097890159443
2026708,0.0028952097890159443
2026736,0.0024894858241739405
2028876,0.002676308325678118
2029619,0.0026856413518845357
2029633,0.003291135914009578
2029796,0.0028952097890159443
2032532,0.0032907558313309765
2033235,0.0022214590117326676
2035739,0.007353342688742152
2039127,0.0019586411034000625
2042420,0.0026758056853690418
2045538,0.0022616600320259483
2045547,0.002255216046180841
2048876,0.0009684688827464273
2049541,0.0026758056853690418
2052234,0.0073937119779993185
2055495,0.0010545046923182899
2057438,0.007025233646643898
2058674,0.0021868499419412835
2060002,0.005371718068592499
2060908,0.002007796980234986
2062399,0.0032899959292800973
2062659,0.0022584334424581853
2063781,0.0007536132177949754
2064886,0.0030193411096282813
2067048,0.001411964025033752
2067049,0.003010407860450596
2067451,0.0008991162725060888
2067521,0.0009487531433458158
2067822,0.0032899959292800973
2070455,0.004941264195903558
2070973,0.002676308325678118
2072876,0.0025677800075240985
2072898,0.0025677800075240985
2074735,0.002255037570710266
2080757,0.002261121627003247
2082225,0.002670789646967375
2082773,0.0028952097890159443
2084813,0.0026874143868240046
2088320,0.0026874143868240046
2088356,0.002255037570710266
2089013,0.0020816006599303997
2089862,0.002417669671092391
2089899,0.0028254491565190805
2090326,0.00811219666527469
2092772,0.0025677800075240985
2093466,0.002416439513525689
2093488,0.0028957982462901348
2094121,0.0018891676210501705
2094152,0.0028952097890159443
2094321,0.0022123179148676184
2094849,0.002676308325678118
2095475,0.0013109939667101164
2095511,0.0036383708075414948
2096080,0.0031450695531294215
2096708,0.002417669671092391
2097089,0.002568011422449074
2098116,0.002568011422449074
2102087,0.002091811389186237
2102129,0.002441701349056977
2102739,0.0022935169626122766
2102747,0.0026216445619187526
2102756,0.0025546579472382038
2103329,0.0029228284689193688
2103338,0.002311564431207506
2103984,0.002573113124751212
2104047,0.002187521475778821
2106136,0.002417874819134062
2106152,0.0029574109749346054
2106177,0.002075054962386755
2106217,0.002311751966858261
2106479,0.00241890108179074
2106916,0.00241890108179074
2106947,0.0028978597318717507
2106984,0.0027467374921433317
2107102,0.0028460467402655685
2107695,0.0028987441244654045
2107889,0.002314756681031269
2108474,0.002420544915349552
2108652,0.002899334019484628
2109032,0.002463869843795497
2109055,0.002109933709255455
2137335,0.002670789646967375
2141691,1.344718617629261e-05
2142392,2.2411976960487684e-05
2142628,1.344718617629261e-05
2144054,0.0022616600320259483
2144073,0.002676308325678118
2145446,0.002255216046180841
2145778,0.002255394549904616
2145788,0.0022555730818883024
2145800,0.0022555730818883024
2145811,0.0026479560211406863
2145822,0.002255394549904616
2146540,1.4941317973658456e-05
2146911,9.960878649105637e-06
2148464,0.0022584334424581853
2148470,0.002671791349601024
2148479,0.0022584334424581853
2149874,0.0022268407895822853
2158556,0.002541087544663003
2158849,0.005052924736734026
2162843,0.0020092127163654576
2163306,0.002329898180171294
2163315,0.0020092127163654576
2163728,0.0024894858241739405
2163735,0.0022555730818883024
2169255,0.0028952097890159443
2172067,0.0024894858241739405
2173888,0.0028952097890159443
2173958,0.0024894858241739405
2174300,0.002255037570710266
2176160,0.0032899959292800973
2176913,0.002255037570710266
2177492,0.0028955039877547935
2177497,0.0028955039877547935
2177814,0.0028952097890159443
2178587,0.0026758056853690418
2179785,0.0026238171955336024
2180395,0.0028952097890159443
2180401,0.0028952097890159443
2182123,0.002255394549904616
2184080,0.0026758056853690418
2184140,0.002255037570710266
2184771,0.0032899959292800973
2184889,0.005762318790238591
2185374,0.002255216046180841
2185383,0.002255216046180841
2185967,0.0028952097890159443
2185989,0.0028952097890159443
2186019,0.0030041807847648837
2188131,0.0067940942122228735
2188145,0.002671290404377512
2191925,0.005660058428929778
2191929,0.005688413959120253
2193235,0.002685388252143523
2193317,0.0032907558313309765
2193976,0.0025817391268909053
2193989,0.0031364507147490285
2196028,0.002543484311657139
2203488,0.004443305511596192
2203810,0.0045782832661563815
2203811,0.00490714829204426
2203814,0.004533741246888703
2203815,0.004560481387057779
2203817,0.004016965230061014
2203819,0.004192668131436137
2203919,0.005160669326561798
2203921,0.005016332282587606
2204059,0.0047262907936414696
2204060,0.004956545986152207
2204061,0.004136511134074321
2204975,0.00335242351690808
2205152,0.0047690450689128975
2205153,0.004459366817684786
2206944,0.0030300568634086477
2207057,0.002847472243778847
2207063,0.003135760398755907
2207585,0.003796811158395823
2207901,0.004316099171733119
2207902,0.004461082032068272
2207904,0.004874835775854177
2208224,0.0021040134935756422
2208944,0.003519864889936809
2209356,0.005120167678832859
2210421,0.0038936498365610616
2210423,0.004896559642948001
2211073,0.0050293836891527575
2211076,0.005099905143070427
2212348,0.004051420860406191
2212350,0.005163732795862751
2212353,0.004577078771742765
2212355,0.004708595717820628
2213779,0.0015382726725802311
2214946,0.0028361442602012764
2214966,0.0024141788173412102
2214968,0.0027461011607576307
2217421,0.003550735793581922
2217450,0.0027014272604754383
2217996,0.002879621514170834
2218496,0.002329898180171294
2218913,0.004866653851851624
2218914,0.004482152881977135
2218916,0.004919637028389363
2218917,0.004508091490752127
2218979,0.0034907086541093864
2218993,0.0028738935696918733
2220000,0.004886016591853843
2220002,0.00461226840174821
2220004,0.004956545986152207
2220006,0.0044240245165656075
2220007,0.004128331361216749
2220008,0.004341048759393059
2224627,0.004600275812805319
2224631,0.005149467636937768
2224633,0.003396838869780849
2224634,0.003832606053325213
2226585,0.0024918806072142478
2226590,0.0029339636268013716
2226591,0.002769698167135976
2226596,0.003291404910294073
2227014,0.003001338759693755
2228301,0.005148451712373144
2228303,0.004928696277839629
2230335,0.0038990310200345698
2232001,0.002769159839017971
2232003,0.0034100831430702396
2234847,0.004400726609543999
2235715,0.003509626153897638
2236818,0.004497021302273199
2236820,0.004747571677280461
2240553,0.004968814664335753
2240554,0.004952548202702733
2240556,0.005195344339456774
2240971,0.00342976370850552
2244527,0.003527876036089504
2244529,0.003115191291515789
2249531,0.002509878864044299
2254170,0.004898999871528285
2256959,0.0034245844823101845
2258240,0.001861649002800356
2262862,0.003800807622181529
2263486,0.0034924199955257904
2263906,0.004984000964526326
2268197,0.0032328857208412665
2272609,0.0034451655873514995
2273501,0.0028176262971912314
2275025,0.0018389580344301338
2277706,0.0026238171955336024
2291756,0.003503584746525873
2291837,0.0024918806072142478
2292687,0.0024997503942008003
2300731,0.00315380794061925
2302253,0.004715503786943955
2303911,0.0031980532820981957
2303962,0.0021091528307546205
2303982,0.0028952097890159443
2304764,0.0028254491565190805
2306369,0.0029829160103572207
2307236,0.0032899959292800973
2307242,0.0029632544450389894
2307866,0.002546198753285183
2311553,0.004244773532436549
2311555,0.005955936657470025
2312675,0.0030795044573105937
2312940,0.0034907086541093864
2315358,0.002543484311657139
2317662,0.0023190896674122993
2317702,0.0034907086541093864
2327179,0.004596079270466306
2343907,0.0024356444833729374
2344688,0.0025799638960480546
2346844,0.004156845247968549
2346845,0.003344117370190606
2347070,0.005000956887312867
2351477,0.0021881693577047575
2362935,0.002686828224551665
2363444,0.007152639688296484
2364754,0.0024795794980619922
2365784,0.004999545334959718
2376671,0.005868802215423366
2379112,0.005606107719967869
2380190,0.004592420413063333
2393072,0.004041816481106076
2398873,0.0019063032867130498
2398950,0.007910741318518176
2400599,0.006986424208872671
2400601,0.00646536313911394
2401209,0.006997985752787648
2401702,0.007161685657668947
2402310,0.004304742478470934
2418304,0.0029171995409083456
2421852,0.004424194036619688
2422228,0.0017094733679113457
2424689,0.005313028809345399
2430169,0.0033720170005329124
2431946,0.006478983553655787
2437095,0.0024433265758284006
2439788,0.0034192755116756266
2443153,0.0029457929022531706
2445347,0.004993057422192935
2445441,0.0036615987957192894
2445462,0.004680095878244508
2445990,0.0026334125762087785
2446209,0.00392630927813005
2451335,0.004985437855769054
2453685,0.0052073309093143595
2461420,0.003462758615636606
2462027,0.003537511451706384
2462254,0.0035769063656363466
2462784,0.003470818236687132
2470988,0.00509852533671387
2473682,0.00374928628512048
2497933,0.0024918806072142478
2503479,0.005114337959351514
2503693,0.002610858754025283
